"";"Nom cité dans le texte";"Nom français cité dans le texte";"Nom valide";"INTITULE";"ARRETE";"ARTICLE";"CD_NOM"
"";"Limnodromus griseus";"Bécassin à bec court/Limnodrome à bec court/Bécassin roux";"Limnodromus griseus (Gmelin, 1789)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"2557"
"";"Limnodromus scolopaceus";"Bécassin à long bec/Limnodrome à long bec";"Limnodromus scolopaceus (Say, 1823)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"2554"
"";"Locustella certhiola";"Locustelle de Pallas";"Locustella certhiola (Pallas, 1811)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"4161"
"";"Locustella fluviatilis";"Locustelle fluviatile";"Locustella fluviatilis (Wolf, 1810)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"4170"
"";"Locustella lanceolata";"Locustelle lancéolée";"Locustella lanceolata (Temminck, 1840)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"199458"
"";"Locustella lusciniodes";"Locustelle luscinioïde";"Locustella luscinioides (Savi, 1824)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4172"
"";"Locustella naevia";"Locustelle tachetée";"Locustella naevia (Boddaert, 1783)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4167"
"";"Lophodytes cucullatus/Mergus cucullatus";"Harle couronné";"Lophodytes cucullatus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"199311"
"";"Loxia curvirostra";"Bec-croisé des sapins";"Loxia curvirostra Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4603"
"";"Loxia leucoptera";"Bec-croisé bifascié";"Loxia leucoptera Gmelin, 1789";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"4609"
"";"Loxia pytyopsittacus";"Bec-croisé perroquet";"Loxia pytyopsittacus Borkhausen, 1793";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"4607"
"";"Lullula arborea";"Alouette lulu";"Lullula arborea (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3670"
"";"Luscinia calliope";"Calliope sibérienne/Rossignol calliope";"Luscinia calliope (Pallas, 1776)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"4018"
"";"Luscinia luscinia";"Rossignol progné";"Luscinia luscinia (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"4010"
"";"Luscinia megarhynchos";"Rossignol philomèle";"Luscinia megarhynchos C. L. Brehm, 1831";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4013"
"";"Luscinia svecica";"Gorgebleue à miroir";"Luscinia svecica cyanecula (Wolf, 1810)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4027"
"";"Luscinia svecica";"Gorgebleue à miroir";"Luscinia svecica namnetum Mayaud, 1934";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4028"
"";"Luscinia svecica";"Gorgebleue à miroir";"Luscinia svecica svecica (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4026"
"";"Luscinia svecica";"Gorgebleue à miroir";"Luscinia svecica (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4023"
"";"Marmaronetta angustirostris";"Sarcelle marbrée";"Marmaronetta angustirostris (Ménétries, 1832)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"1980"
"";"Melanitta fusca deglandi/Melanitta deglandi";"Macreuse à ailes blanches";"Melanitta deglandi (Bonaparte, 1850)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"199309"
"";"Melanitta nigra americana /Melanitta americana";"Macreuse à bec jaune/Macreuse d'Amérique";"Melanitta americana (Swainson, 1832)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"199308"
"";"Melanitta perspicillata";"Macreuse à front blanc/Macreuse à lunettes";"Melanitta perspicillata (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"2798"
"";"Melanocorypha bimaculata";"Alouette monticole/Alouette calandre orientale";"Melanocorypha bimaculata (Ménétries, 1832)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3646"
"";"Melanocorypha calandra";"Alouette calandre";"Melanocorypha calandra (Linnaeus, 1766)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3644"
"";"Mergellus albellus/ Mergus albellus";"Harle piette";"Mergellus albellus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"199312"
"";"Mergus merganser";"Harle bièvre";"Mergus merganser Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2818"
"";"Mergus serrator";"Harle huppé";"Mergus serrator Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2816"
"";"Merops apiaster";"Guêpier d'Europe";"Merops apiaster Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3582"
"";"Merops persicus";"Guêpier de Perse";"Merops persicus Pallas, 1773";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3578"
"";"Milvus migrans";"Milan noir";"Milvus migrans (Boddaert, 1783)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2840"
"";"Milvus milvus";"Milan royal";"Milvus milvus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2844"
"";"Molothrus ater";"Vacher à tête brune";"Molothrus ater (Boddaert, 1783)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"199551"
"";"Monticola saxatilis";"Monticole de roche/Merle de roche";"Monticola saxatilis (Linnaeus, 1766)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4084"
"";"Monticola solitarius";"Monticole bleu/Merle bleu";"Monticola solitarius (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4087"
"";"Montifringilla nivalis";"Niverolle alpine/Niverolle des Alpes";"Montifringilla nivalis (Linnaeus, 1766)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4537"
"";"Motacilla alba";"Bergeronnette grise";"Motacilla alba alba Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3943"
"";"Motacilla alba";"Bergeronnette grise";"Motacilla alba subpersonata Meade-Waldo, 1901";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"796240"
"";"Motacilla alba";"Bergeronnette grise";"Motacilla alba yarrellii Gould, 1837";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3945"
"";"Motacilla alba";"Bergeronnette grise";"Motacilla alba Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3941"
"";"Motacilla cinerea";"Bergeronnette des ruisseaux";"Motacilla cinerea Tunstall, 1771";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3755"
"";"Motacilla citreola";"Bergeronnette citrine";"Motacilla citreola Pallas, 1776";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3948"
"";"Motacilla flava";"Bergeronette printanière";"Motacilla flava cinereocapilla Savi, 1831";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3748"
"";"Motacilla flava";"Bergeronette printanière";"Motacilla flava feldegg Michahelles, 1830";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3752"
"";"Motacilla flava";"Bergeronette printanière";"Motacilla flava flava Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3744"
"";"Motacilla flava";"Bergeronette printanière";"Motacilla flava flavissima (Blyth, 1834)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3745"
"";"Motacilla flava";"Bergeronette printanière";"Motacilla flava iberiae Hartert, 1921";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3747"
"";"Motacilla flava";"Bergeronette printanière";"Motacilla flava thunbergi Billeberg, 1829";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3751"
"";"Motacilla flava";"Bergeronette printanière";"Motacilla flava Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3741"
"";"Muscicapa striata";"Gobemouche gris";"Muscicapa striata (Pallas, 1764)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4319"
"";"Neophron percnopterus";"Vautour percnoptère/Percnoptère d'Egypte";"Neophron percnopterus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2856"
"";"Nucifraga caryocatactes";"Casse-noix moucheté";"Nucifraga caryocatactes caryocatactes (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4482"
"";"Nucifraga caryocatactes";"Casse-noix moucheté";"Nucifraga caryocatactes macrorhynchus Brehm, 1823";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4483"
"";"Nucifraga caryocatactes";"Casse-noix moucheté";"Nucifraga caryocatactes (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4480"
"";"Numenius tenuirostris";"Courlis à bec grêle";"Numenius tenuirostris Vieillot, 1817";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"2574"
"";"Nycticorax nycticorax";"Bihoreau gris/Héron bihoreau";"Nycticorax nycticorax (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2481"
"";"Oceanites oceanicus";"Océanite de Wilson/Pétrel de Wilson";"Oceanites oceanicus (Kuhl, 1820)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"1039"
"";"Oceanodroma castro";"Océanite de Castro/Pétrel de Castro";"Hydrobates castro (Harcourt, 1851)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"790985"
"";"Oceanodroma leucorhoa";"Océanite culblanc/Pétrel culblanc";"Hydrobates leucorhous (Vieillot, 1818)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"790986"
"";"Oceanodroma monorhis";"Océanite de Swinhoe/Pétrel de Swinhoe";"Hydrobates monorhis (Swinhoe, 1867)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"828785"
"";"Oenanthe deserti";"Traquet du désert";"Oenanthe deserti (Temminck, 1825)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"199428"
"";"Oenanthe hispanica";"Traquet oreillard";"Oenanthe hispanica (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4074"
"";"Oenanthe isabellina";"Traquet isabelle";"Oenanthe isabellina (Temminck, 1829)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"4062"
"";"Oenanthe leucopyga";"Traquet à tête blanche";"Oenanthe leucopyga (C.L. Brehm, 1855)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"199432"
"";"Oenanthe leucura";"Traquet rieur";"Oenanthe leucura (Gmelin, 1789)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4080"
"";"Oenanthe oenanthe";"Traquet motteux";"Oenanthe oenanthe leucorhoa (Gmelin, 1789)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4068"
"";"Oenanthe oenanthe";"Traquet motteux";"Oenanthe oenanthe oenanthe (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4067"
"";"Oenanthe oenanthe";"Traquet motteux";"Oenanthe oenanthe (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4064"
"";"Oenanthe pleschanka";"Traquet pie";"Oenanthe pleschanka (Lepechin, 1770)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"4070"
"";"Oriolus oriolus";"Loriot d'Europe/Loriot jaune";"Oriolus oriolus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3803"
"";"Otis tarda";"Outarde barbue/Grande outarde";"Otis tarda Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3101"
"";"Otus scops";"Petit-duc scops/Hibou petit-duc";"Otus scops (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3489"
"";"Oxyura leucocephala";"Erismature à tête blanche";"Oxyura leucocephala (Scopoli, 1769)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2826"
"";"Pagophila eburnea";"Mouette blanche/Mouette ivoire/Goéland sénateur";"Pagophila eburnea (Phipps, 1774)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3322"
"";"Pandion haliaetus";"Balbuzard pêcheur/Balbuzard fluviatile";"Pandion haliaetus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2660"
"";"Panurus biarmicus";"Mésange à moustaches/Panure à moustaches";"Panurus biarmicus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4338"
"";"Parula americana";"Paruline à collier/Sylvette parula";"Setophaga americana (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"627455"
"";"Parus ater";"Mésange noire";"Periparus ater sardus Kleinschmidt, 1903";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"938971"
"";"Parus ater";"Mésange noire";"Periparus ater (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"534751"
